Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Tackling,Team
Mohamed Cissé,2000565877.0,7.0,12.0,11.0,11.0,13.5,13.666666666666666,13.5,12.5,11.0,14.5,13.0,12.5,12.4,10.666666666666666,15.25,13.333333333333334,14.5,14.0,13.0,11.0,vallecano
Yann Karamoh,85144982.0,13.0,10.166666666666666,9.0,11.5,13.25,10.0,13.5,9.75,11.5,13.0,10.75,8.875,10.4,8.5,14.0,9.333333333333334,12.5,13.333333333333334,11.75,8.25,vallecano
Roberto,2000440887.0,9.0,15.166666666666666,7.0,11.25,12.25,15.833333333333334,13.0,13.25,11.25,15.5,12.25,10.375,15.1,9.166666666666666,15.875,14.666666666666666,17.0,15.5,13.0,12.25,vallecano
Alberto Leon Fernández,2000631656.0,12.0,10.166666666666666,7.0,7.0,11.5,12.166666666666666,9.25,10.0,7.0,12.75,8.5,9.875,11.3,7.0,16.25,10.166666666666666,11.75,9.833333333333334,11.0,9.0,vallecano
Eugenio,2000632614.0,6.0,13.0,9.0,10.5,12.0,13.666666666666666,11.75,15.5,10.5,11.5,9.75,10.5,13.4,9.166666666666666,15.75,14.666666666666666,12.0,11.666666666666666,13.0,8.25,vallecano
Gaizka Larrazabal,67256616.0,11.0,11.833333333333334,8.0,10.5,12.0,13.333333333333334,11.625,12.0,10.5,12.25,11.5,11.5,12.6,9.833333333333334,13.0,12.166666666666666,12.0,11.833333333333334,12.25,8.25,vallecano
Mama Baldé,55070279.0,9.0,12.666666666666666,8.0,8.0,11.5,11.833333333333334,9.875,10.75,8.0,11.5,8.5,12.0,12.1,8.166666666666666,13.125,11.5,11.75,10.166666666666666,10.75,9.0,vallecano
Juan Artola,67260216.0,7.0,12.5,8.0,11.25,11.75,13.333333333333334,11.25,11.75,11.25,12.0,11.25,9.625,12.8,10.5,11.625,12.333333333333334,14.0,11.5,8.5,12.75,vallecano
Julio Villalba,79028819.0,9.0,12.5,15.0,10.5,13.75,11.333333333333334,12.25,12.25,10.5,12.0,11.25,16.625,12.2,8.0,13.5,11.666666666666666,13.0,13.333333333333334,12.75,9.25,vallecano
Gorka Alarcón,2000194477.0,15.0,10.0,7.0,10.25,14.0,11.166666666666666,13.625,10.75,10.25,14.5,10.75,11.875,10.9,8.5,15.75,10.166666666666666,13.75,13.833333333333334,14.0,9.75,vigo
Yago Freitas,2000570843.0,6.0,13.0,8.0,11.5,13.5,14.666666666666666,13.75,12.5,11.5,16.5,12.5,11.25,13.6,9.333333333333334,16.0,13.333333333333334,16.0,15.0,13.0,9.5,vigo
Christian Kouamé,43201838.0,13.0,14.333333333333334,11.0,9.5,13.0,14.5,11.375,13.25,9.5,13.5,14.5,12.25,14.3,7.833333333333333,15.375,13.833333333333334,15.75,12.833333333333334,12.25,10.0,vigo
Dawid Kownacki,96059679.0,13.0,12.833333333333334,12.0,9.75,12.0,12.333333333333334,12.0,13.25,9.75,11.0,13.0,14.625,12.7,8.833333333333334,13.875,12.833333333333334,14.0,12.666666666666666,12.75,10.75,vigo
Reiss Nelson,28107919.0,6.0,10.5,5.0,9.5,14.5,13.0,12.125,11.0,9.5,14.75,10.5,12.0,12.0,8.833333333333334,14.5,10.833333333333334,11.5,12.5,10.75,8.75,vigo
Emil Bohinen,53126104.0,14.0,13.333333333333334,3.0,12.25,14.0,12.833333333333334,15.0,12.75,12.25,13.0,12.25,11.5,13.1,10.333333333333334,14.125,12.833333333333334,14.5,15.5,11.75,12.25,vigo
Nino,2000511282.0,15.0,14.333333333333334,8.0,9.75,14.25,11.333333333333334,13.25,14.5,9.75,13.0,12.25,10.625,13.3,8.166666666666666,13.125,13.166666666666666,14.0,13.166666666666666,10.5,11.25,vigo
John Córdoba,2000416582.0,17.0,14.166666666666666,8.0,9.0,15.5,13.666666666666666,11.875,15.0,9.0,15.25,10.0,12.5,14.2,9.166666666666666,15.0,14.166666666666666,11.5,12.833333333333334,15.25,10.75,villareal
Samuel Chukwueze,67269484.0,6.0,12.666666666666666,13.0,12.25,17.5,14.0,16.25,12.0,12.25,18.0,13.0,12.75,13.4,11.166666666666666,15.5,12.333333333333334,13.5,16.666666666666668,12.0,11.5,villareal
Javi Ontiveros,67211745.0,4.0,13.0,6.0,11.5,15.5,13.333333333333334,15.5,11.5,11.5,16.0,14.0,11.0,13.4,10.666666666666666,15.25,11.666666666666666,14.5,15.333333333333334,11.0,11.5,villareal
Mohamed Cisse,2000509917.0,5.0,12.166666666666666,12.0,10.75,13.25,12.666666666666666,13.25,11.25,10.75,13.5,13.75,9.375,12.2,9.166666666666666,14.625,12.0,17.5,14.5,11.5,11.75,villareal
Gianfranco Giuffrè,2000272929.0,15.0,10.833333333333334,7.0,11.5,15.25,10.666666666666666,14.5,12.75,11.5,15.5,11.25,11.125,11.2,9.333333333333334,14.75,11.333333333333334,13.0,14.666666666666666,14.25,10.25,villareal
Faustino,2000438001.0,5.0,11.666666666666666,10.0,12.0,16.0,14.333333333333334,15.25,11.5,12.0,15.5,14.5,11.75,12.8,10.333333333333334,17.0,12.333333333333334,17.0,16.666666666666668,14.0,11.0,villareal
Francisco Conceição,83261140.0,5.0,10.833333333333334,7.0,11.0,15.25,14.0,14.0,10.25,11.0,15.5,12.25,14.375,12.6,8.666666666666666,13.5,10.666666666666666,13.5,14.333333333333334,11.25,9.25,villareal
Álex,2000509919.0,10.0,14.0,7.0,7.0,11.0,12.166666666666666,9.625,16.75,7.0,13.0,9.5,11.75,13.5,6.5,14.625,14.833333333333334,10.75,9.833333333333334,10.25,7.5,villareal
Ismaïla Sarr,48042766.0,8.0,11.0,7.0,10.0,13.0,13.0,12.5,10.5,10.0,13.0,12.0,12.75,11.8,9.0,15.0,11.333333333333334,13.0,12.666666666666666,13.0,8.25,zaragoza
Ruben Vargas,98041215.0,8.0,12.833333333333334,11.0,10.5,14.5,13.166666666666666,13.5,12.0,10.5,13.5,11.5,14.5,13.1,9.333333333333334,14.875,12.166666666666666,14.0,13.333333333333334,12.0,11.5,zaragoza
Javi Mas,2000511079.0,11.0,14.5,11.0,13.25,15.75,16.0,12.875,12.75,13.25,14.5,13.75,13.25,15.2,13.166666666666666,14.25,13.666666666666666,14.0,14.333333333333334,13.5,12.75,zaragoza
Fernando Silva,2000439540.0,9.0,14.5,11.0,8.5,15.75,16.666666666666668,11.25,15.5,8.5,14.5,10.0,12.25,15.4,7.333333333333333,18.0,15.833333333333334,13.25,11.5,13.5,7.75,zaragoza
Luis Carbonell,95078291.0,7.0,12.666666666666666,8.0,12.75,14.0,13.833333333333334,12.875,11.75,12.75,14.5,12.75,11.375,13.3,10.833333333333334,14.0,12.166666666666666,14.75,13.833333333333334,12.5,11.25,zaragoza
Malcom,19229435.0,7.0,14.0,8.0,10.0,16.0,15.333333333333334,14.5,12.0,10.0,16.0,12.0,10.25,14.6,7.833333333333333,15.5,13.0,14.5,14.666666666666666,12.5,8.0,zaragoza
Marvin,67277459.0,7.0,10.166666666666666,5.0,8.5,12.0,11.666666666666666,11.375,9.0,8.5,13.25,10.5,9.75,11.0,6.833333333333333,14.0,9.5,9.5,11.5,10.25,8.25,zaragoza
Jorge Tato,2000571897.0,14.0,11.5,7.0,9.5,10.5,9.833333333333334,10.125,13.5,9.5,10.5,10.25,12.125,10.8,8.166666666666666,16.25,12.333333333333334,13.0,10.666666666666666,13.5,8.75,zaragoza
